<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2004.04.15;16:00:00;1.19410;1.19740;1.18960;1.19710;2352;0;40
2004.04.15;20:00:00;1.19690;1.19900;1.19670;1.19770;1951;0;40
2004.04.16;00:00:00;1.19780;1.19940;1.19510;1.19860;1729;0;40
2004.04.16;04:00:00;1.19850;1.20190;1.19670;1.19960;2069;0;40
2004.04.16;08:00:00;1.19990;1.20250;1.19610;1.19630;2344;0;40
2004.04.16;12:00:00;1.19640;1.20170;1.19220;1.20120;2374;0;40
2004.04.16;16:00:00;1.20130;1.20490;1.19880;1.20080;2266;0;40
2004.04.16;20:00:00;1.20070;1.20120;1.19830;1.19990;1590;0;40
2004.04.19;00:00:00;1.20160;1.20300;1.20010;1.20260;1108;0;40
2004.04.19;04:00:00;1.20260;1.20390;1.20060;1.20340;1342;0;40
2004.04.19;08:00:00;1.20320;1.20810;1.20150;1.20740;1979;0;40
2004.04.19;12:00:00;1.20740;1.20760;1.20300;1.20350;1938;0;40
2004.04.19;16:00:00;1.20350;1.20480;1.20060;1.20180;1733;0;40
2004.04.19;20:00:00;1.20160;1.20290;1.20010;1.20060;1427;0;40
2004.04.20;00:00:00;1.20060;1.20130;1.19680;1.19730;1150;0;40
2004.04.20;04:00:00;1.19710;1.19770;1.19300;1.19350;1459;0;40
2004.04.20;08:00:00;1.19340;1.19530;1.19070;1.19340;2006;0;40
2004.04.20;12:00:00;1.19340;1.19420;1.18790;1.19000;1910;0;40
2004.04.20;16:00:00;1.19010;1.19400;1.18840;1.19300;1791;0;40
2004.04.20;20:00:00;1.19310;1.19360;1.18410;1.18500;1663;0;40
2004.04.21;00:00:00;1.18460;1.18530;1.18210;1.18330;1227;0;40
2004.04.21;04:00:00;1.18340;1.18470;1.18190;1.18390;1468;0;40
2004.04.21;08:00:00;1.18380;1.18520;1.18150;1.18370;1887;0;40
2004.04.21;12:00:00;1.18350;1.18620;1.18190;1.18470;1846;0;40
2004.04.21;16:00:00;1.18470;1.19170;1.18330;1.18490;2008;0;40
2004.04.21;20:00:00;1.18480;1.18570;1.18250;1.18350;1575;0;40
2004.04.22;00:00:00;1.18340;1.18430;1.17780;1.18390;1667;0;40
2004.04.22;04:00:00;1.18380;1.18580;1.18210;1.18280;1348;0;40
2004.04.22;08:00:00;1.18290;1.18540;1.17930;1.18310;1783;0;40
2004.04.22;12:00:00;1.18310;1.19060;1.18270;1.18960;1969;0;40
2004.04.22;16:00:00;1.18960;1.19070;1.18390;1.18580;1758;0;40
2004.04.22;20:00:00;1.18580;1.19170;1.18520;1.19090;1552;0;40
2004.04.23;00:00:00;1.19090;1.19450;1.18910;1.18950;1561;0;40
2004.04.23;04:00:00;1.18950;1.19310;1.18850;1.19180;1466;0;40
2004.04.23;08:00:00;1.19190;1.19270;1.18810;1.19040;1819;0;40
2004.04.23;12:00:00;1.19040;1.19220;1.18160;1.18340;1933;0;40
2004.04.23;16:00:00;1.18360;1.18430;1.17960;1.18280;1923;0;40
2004.04.23;20:00:00;1.18290;1.18490;1.18210;1.18430;1108;0;40
2004.04.26;00:00:00;1.18010;1.18150;1.17590;1.17820;1451;0;40
2004.04.26;04:00:00;1.17800;1.18030;1.17730;1.17910;1414;0;40
2004.04.26;08:00:00;1.17910;1.18420;1.17830;1.18360;1819;0;40
2004.04.26;12:00:00;1.18330;1.18810;1.18280;1.18610;1652;0;40
2004.04.26;16:00:00;1.18610;1.18750;1.18360;1.18590;1591;0;40
2004.04.26;20:00:00;1.18580;1.18860;1.18480;1.18620;1261;0;40
2004.04.27;00:00:00;1.18600;1.18720;1.18470;1.18540;1162;0;40
2004.04.27;04:00:00;1.18550;1.18550;1.18320;1.18430;1245;0;40
2004.04.27;08:00:00;1.18470;1.19080;1.18420;1.18920;1768;0;40
2004.04.27;12:00:00;1.18930;1.19120;1.18610;1.18810;1908;0;40
2004.04.27;16:00:00;1.18820;1.19380;1.18560;1.19200;1801;0;40
2004.04.27;20:00:00;1.19200;1.19490;1.19140;1.19260;1451;0;40
2004.04.28;00:00:00;1.19260;1.19430;1.19080;1.19120;1318;0;40
2004.04.28;04:00:00;1.19150;1.19480;1.18920;1.19040;1450;0;40
2004.04.28;08:00:00;1.19040;1.19350;1.18760;1.19100;1755;0;40
2004.04.28;12:00:00;1.19110;1.19210;1.18660;1.18740;1865;0;40
2004.04.28;16:00:00;1.18730;1.18790;1.18220;1.18370;2275;0;40
2004.04.28;20:00:00;1.18320;1.18530;1.18220;1.18480;1820;0;40
2004.04.29;00:00:00;1.18510;1.18520;1.18100;1.18230;1851;0;40
2004.04.29;04:00:00;1.18250;1.18440;1.18170;1.18200;1906;0;40
2004.04.29;08:00:00;1.18190;1.18440;1.18050;1.18350;2180;0;40
2004.04.29;12:00:00;1.18320;1.19600;1.18030;1.19350;2432;0;40
2004.04.29;16:00:00;1.19360;1.19830;1.19180;1.19320;2401;0;40
2004.04.29;20:00:00;1.19330;1.19870;1.19220;1.19630;2186;0;40
2004.04.30;00:00:00;1.19630;1.19750;1.19420;1.19660;1829;0;40
2004.04.30;04:00:00;1.19680;1.19820;1.19560;1.19670;1609;0;40
2004.04.30;08:00:00;1.19690;1.19800;1.19170;1.19470;2238;0;40
2004.04.30;12:00:00;1.19480;1.20080;1.19290;1.19910;2448;0;40
2004.04.30;16:00:00;1.19910;1.20160;1.19560;1.19830;2355;0;40
2004.04.30;20:00:00;1.19850;1.19900;1.19730;1.19860;1450;0;40
2004.05.03;00:00:00;1.19960;1.20050;1.19630;1.19710;1605;0;40
2004.05.03;04:00:00;1.19660;1.19880;1.19550;1.19810;1882;0;40
2004.05.03;08:00:00;1.19810;1.19870;1.19430;1.19670;2072;0;40
2004.05.03;12:00:00;1.19650;1.19710;1.19360;1.19430;1846;0;40
2004.05.03;16:00:00;1.19440;1.19830;1.19200;1.19340;2141;0;40
2004.05.03;20:00:00;1.19330;1.19510;1.19260;1.19410;1893;0;40
2004.05.04;00:00:00;1.19410;1.19570;1.19260;1.19480;1786;0;40
2004.05.04;04:00:00;1.19490;1.19580;1.19400;1.19490;1523;0;40
2004.05.04;08:00:00;1.19510;1.20730;1.19420;1.20640;2099;0;40
2004.05.04;12:00:00;1.20630;1.21040;1.20520;1.20940;2271;0;40
2004.05.04;16:00:00;1.20940;1.21090;1.20610;1.20760;2137;0;40
2004.05.04;20:00:00;1.20760;1.21230;1.20540;1.21050;2197;0;40
2004.05.05;00:00:00;1.21100;1.21430;1.20960;1.21350;1884;0;40
2004.05.05;04:00:00;1.21350;1.21390;1.21040;1.21170;1993;0;40
2004.05.05;08:00:00;1.21200;1.21820;1.21090;1.21630;2300;0;40
2004.05.05;12:00:00;1.21640;1.21730;1.21180;1.21470;2385;0;40
2004.05.05;16:00:00;1.21480;1.21810;1.21200;1.21620;2387;0;40
2004.05.05;20:00:00;1.21650;1.21800;1.21560;1.21590;1852;0;40
2004.05.06;00:00:00;1.21600;1.21740;1.21390;1.21430;2083;0;40
2004.05.06;04:00:00;1.21440;1.21770;1.21350;1.21630;1846;0;40
2004.05.06;08:00:00;1.21650;1.21770;1.21290;1.21310;2317;0;40
2004.05.06;12:00:00;1.21340;1.21530;1.20800;1.20820;2578;0;40
2004.05.06;16:00:00;1.20820;1.21000;1.20620;1.20870;2340;0;40
2004.05.06;20:00:00;1.20900;1.20940;1.20650;1.20710;2083;0;40
2004.05.07;00:00:00;1.20690;1.20870;1.20570;1.20590;1751;0;40
2004.05.07;04:00:00;1.20590;1.20690;1.20280;1.20530;1811;0;40
2004.05.07;08:00:00;1.20510;1.20760;1.20320;1.20710;2061;0;40
2004.05.07;12:00:00;1.20750;1.21480;1.19450;1.19470;2711;0;40
2004.05.07;16:00:00;1.19480;1.19610;1.18750;1.18920;2526;0;40
2004.05.07;20:00:00;1.18890;1.19020;1.18760;1.18930;1792;0;40
2004.05.10;00:00:00;1.18810;1.18980;1.18470;1.18670;2089;0;40
2004.05.10;04:00:00;1.18660;1.18750;1.18290;1.18410;1789;0;40
2004.05.10;08:00:00;1.18440;1.18640;1.18190;1.18230;2322;0;40
2004.05.10;12:00:00;1.18230;1.18530;1.18110;1.18230;2335;0;40
2004.05.10;16:00:00;1.18230;1.18720;1.18180;1.18520;2323;0;40
2004.05.10;20:00:00;1.18530;1.18710;1.18250;1.18270;1994;0;40
2004.05.11;00:00:00;1.18320;1.18790;1.18270;1.18660;2200;0;40
2004.05.11;04:00:00;1.18670;1.18750;1.18500;1.18660;1768;0;40
2004.05.11;08:00:00;1.18690;1.18930;1.18260;1.18420;1900;0;40
2004.05.11;12:00:00;1.18420;1.18470;1.17870;1.18170;2176;0;40
2004.05.11;16:00:00;1.18160;1.18800;1.17960;1.18750;2260;0;40
2004.05.11;20:00:00;1.18760;1.18820;1.18590;1.18650;1919;0;40
2004.05.12;00:00:00;1.18650;1.18880;1.18340;1.18520;2098;0;40
2004.05.12;04:00:00;1.18560;1.18840;1.18460;1.18760;1743;0;40
2004.05.12;08:00:00;1.18750;1.19070;1.18500;1.18750;2162;0;40
2004.05.12;12:00:00;1.18740;1.19450;1.18440;1.19390;2374;0;40
2004.05.12;16:00:00;1.19410;1.19440;1.18740;1.19170;2412;0;40
2004.05.12;20:00:00;1.19200;1.19250;1.18850;1.19070;2074;0;40
2004.05.13;00:00:00;1.19060;1.19330;1.18970;1.19230;2083;0;40
2004.05.13;04:00:00;1.19260;1.19310;1.18750;1.18770;1962;0;40
2004.05.13;08:00:00;1.18790;1.18860;1.18220;1.18230;2376;0;40
2004.05.13;12:00:00;1.18230;1.18600;1.18140;1.18330;2438;0;40
2004.05.13;16:00:00;1.18320;1.18590;1.17700;1.18100;2501;0;40
2004.05.13;20:00:00;1.18100;1.18290;1.18070;1.18090;1987;0;40
2004.05.14;00:00:00;1.18060;1.18270;1.17910;1.18160;2004;0;40
2004.05.14;04:00:00;1.18170;1.18310;1.17980;1.18240;1775;0;40
2004.05.14;08:00:00;1.18240;1.18420;1.17800;1.17980;2184;0;40
2004.05.14;12:00:00;1.17970;1.19050;1.17870;1.18850;2491;0;40
2004.05.14;16:00:00;1.18850;1.18970;1.18390;1.18880;2241;0;40
2004.05.14;20:00:00;1.18850;1.18940;1.18730;1.18900;1408;0;40
2004.05.17;00:00:00;1.18910;1.19360;1.18780;1.19250;1970;0;40
2004.05.17;04:00:00;1.19260;1.19810;1.19220;1.19640;2239;0;40
2004.05.17;08:00:00;1.19660;1.20630;1.19550;1.20330;2406;0;40
2004.05.17;12:00:00;1.20290;1.20630;1.20000;1.20410;2402;0;40
2004.05.17;16:00:00;1.20440;1.20570;1.19870;1.20090;2463;0;40
2004.05.17;20:00:00;1.20100;1.20370;1.20020;1.20220;1775;0;40
2004.05.18;00:00:00;1.20190;1.20420;1.19750;1.19820;1941;0;40
2004.05.18;04:00:00;1.19810;1.20120;1.19710;1.19900;2013;0;40
2004.05.18;08:00:00;1.19910;1.20300;1.19660;1.19820;2391;0;40
2004.05.18;12:00:00;1.19770;1.20040;1.19560;1.19830;2371;0;40
2004.05.18;16:00:00;1.19850;1.19860;1.19450;1.19590;2290;0;40
2004.05.18;20:00:00;1.19580;1.19680;1.19280;1.19520;1829;0;40
2004.05.19;00:00:00;1.19510;1.19650;1.19360;1.19570;2001;0;40
2004.05.19;04:00:00;1.19570;1.20000;1.19520;1.19910;2047;0;40
2004.05.19;08:00:00;1.19880;1.20440;1.19840;1.20040;2451;0;40
2004.05.19;12:00:00;1.20070;1.20310;1.19800;1.20110;2274;0;40
2004.05.19;16:00:00;1.20120;1.20470;1.19950;1.20130;2347;0;40
2004.05.19;20:00:00;1.20100;1.20220;1.20000;1.20210;1846;0;40
2004.05.20;00:00:00;1.20200;1.20200;1.19870;1.19970;1982;0;40
2004.05.20;04:00:00;1.19920;1.19970;1.19390;1.19570;2090;0;40
2004.05.20;08:00:00;1.19550;1.19620;1.19100;1.19350;2349;0;40
2004.05.20;12:00:00;1.19370;1.19490;1.19070;1.19410;2237;0;40
2004.05.20;16:00:00;1.19370;1.19570;1.18940;1.19010;2344;0;40
2004.05.20;20:00:00;1.19020;1.19750;1.18970;1.19650;1946;0;40
